,Integer,Float,String,Date
7707,2520,2883.76,YWWeHOhrOf,2022-04-25 23:13:14
7708,4581,1630.51,maPnyxjQUv,2022-08-11 11:59:26
7709,6047,7264.41,DsBgYrLSHZ,2023-05-12 22:08:29
7710,4329,9116.29,sZVvNcMAUa,2020-09-06 23:16:33
7711,2831,5369.69,oGpKYvHsOK,2021-09-18 15:01:21
7712,6163,7912.79,IOjsVNItNb,2022-08-06 23:48:57
7713,391,4882.69,ArirHkJKAW,2022-05-07 23:58:31
7714,4139,5174.18,swrKEmOcbc,2021-06-18 22:22:21
7715,5000,6115.47,kqZmzRarjg,2022-04-12 21:49:27
7716,7170,5951.72,tQoplnsCLA,2021-06-12 02:05:26
7717,681,5300.9,pudGjwDVJd,2020-07-21 21:09:06
7718,5667,6027.61,RAasUWYQdb,2023-12-21 04:44:21
7719,7453,2644.75,OidRpgeDYc,2022-03-12 21:24:44
7720,4132,7427.84,MBsMxVuNzB,2021-05-11 18:44:37
7721,2566,7871.84,eBePrgDnNE,2021-09-15 11:13:21
7722,7207,1675.61,xznelnBOxy,2020-12-27 07:25:48
7723,4953,4123.07,enRwyqTLkW,2020-08-22 21:53:24
7724,4777,6828.56,NnvpFCCjuh,2022-10-29 19:04:52
7725,5257,2836.14,xqYLsiGWTN,2023-08-26 20:04:19
7726,2672,2937.75,QothzWsxEN,2020-12-10 02:17:02
7727,3811,1584.58,QYdfTsBSGt,2021-04-14 23:12:17
7728,7376,8427.91,IUfjkBvqTw,2022-10-22 12:27:19
7729,5855,2558.0,kMUPnTqmWU,2023-12-13 05:53:57
7730,5486,5464.43,AozvJYQWkU,2023-01-07 16:01:16
7731,7299,9044.16,kgfyDbLOGc,2020-04-24 17:15:31
7732,7163,8323.07,cGwerbGtrD,2022-04-09 14:13:30
7733,9563,765.06,tbwQwBooMN,2021-06-15 21:12:29
7734,3152,3727.15,uKCIvkbvGY,2021-08-10 13:31:43
7735,7412,778.2,xOwqAuqwGc,2022-01-23 09:45:36
7736,7432,3749.23,ieqolpFUnp,2020-02-14 09:16:19
7737,1741,6732.61,YQFdKgszDs,2022-10-16 12:01:07
7738,1141,3405.4,ueyennJVhI,2020-03-14 22:18:15
7739,6032,2107.78,EyfHvQZxIJ,2022-07-06 02:39:48
7740,6431,7147.73,TTEzaVkpmy,2023-01-04 12:08:19
7741,5567,3408.79,iFFoSDutfW,2021-04-24 09:50:20
7742,5146,7319.08,QucDcNSwMz,2020-06-29 05:58:33
7743,6524,6040.79,oiOEpYOxJa,2022-09-29 14:40:42
7744,5593,6853.62,YBlxFCJBio,2021-05-09 20:22:04
7745,3876,5846.22,tyzGFoFArQ,2020-05-02 05:51:48
7746,7515,8140.07,sKlXDwXNmV,2020-04-15 01:54:36
7747,920,9411.21,GwkYbTHaUE,2021-10-24 07:17:04
7748,4710,3085.99,sOfyWoTQfb,2023-07-20 16:34:47
7749,9374,6451.86,ElSaKgqDoI,2020-11-03 04:31:24
7750,2585,4353.39,FfQBeOhpCZ,2023-08-18 15:50:00
7751,4330,8632.95,bscVwqXlqq,2022-12-10 14:22:12
7752,5353,3662.25,OtVgjXwhWN,2021-07-18 23:07:32
7753,8143,8598.02,CZJzvElrhg,2021-03-26 20:33:08
7754,1383,6386.75,hwbaHeEIaR,2020-12-25 20:47:21
7755,4961,7598.12,WLfVYzRIPo,2020-10-29 10:24:32
7756,5952,6616.63,uPsEsPOypD,2022-04-30 22:14:36
7757,3988,8934.17,mVtPwZhoze,2023-03-24 08:05:21
7758,5266,501.86,fKHtoNQukJ,2023-11-04 03:57:01
7759,5433,4879.43,OylMziBLiz,2020-10-29 16:59:05
7760,9071,3226.04,SoYBnZrGrF,2021-03-27 11:52:15
7761,8824,3496.16,XefvzpOMFR,2021-09-30 23:04:12
7762,5780,1857.21,aImrSCaPYE,2022-07-28 21:24:56
7763,2338,6350.31,FQqYQWcuYB,2020-11-14 00:48:21
7764,8428,4963.91,vfNlFixsMo,2021-09-29 17:22:29
7765,2176,797.34,nrMpkXHKEV,2021-12-10 17:38:38
7766,7300,9498.2,QNszSyBVSo,2022-10-28 15:14:06
7767,6447,8323.29,qGVeHbcMAW,2022-02-13 05:50:19
7768,6775,5634.67,UxnOvQSusX,2023-09-12 23:00:17
7769,5521,5266.28,YiJIgrylWE,2021-02-26 16:01:33
7770,1688,6115.12,QtEMeRejMc,2022-12-18 04:44:58
7771,4589,2527.44,ESirAjsZuy,2022-05-07 19:11:19
7772,4511,6614.76,HBcNjQpWFr,2023-01-28 03:26:33
7773,7596,3532.12,FDpZKyMjYP,2023-08-25 09:06:50
7774,6688,951.51,WyMerbTHFv,2023-10-15 21:54:55
7775,1862,2260.96,gjIqmLJfdN,2022-05-17 12:05:45
7776,7613,6763.49,dErWyPYfgf,2022-09-13 10:53:56
7777,5717,4410.02,RWZRjqVQoh,2020-01-25 20:10:02
7778,1355,3011.02,NbgqRgLWun,2021-10-25 05:55:03
7779,3031,5587.97,QaTCIdfwiP,2021-09-05 16:46:40
7780,5202,6287.04,YsqcdrSQDK,2020-04-10 13:31:08
7781,5265,8537.84,UlIQXYylUT,2020-04-22 04:32:09
7782,9036,2115.17,JYRJFbSgVZ,2021-07-13 20:27:07
7783,7606,5050.38,xHRmINogru,2023-07-21 11:00:07
7784,5826,3326.44,ICSfoRCxNg,2022-10-24 21:37:14
7785,8948,3384.26,pvcNdUnHWB,2023-06-14 20:31:18
7786,1385,8159.83,QUWbnbDAkk,2022-02-16 18:53:00
7787,3065,9767.61,XKejSLvVgI,2022-06-28 19:35:44
7788,1341,8635.13,SqEyrWxyTx,2021-03-29 18:41:20
7789,5893,8053.37,patvsypBPP,2023-05-17 12:28:17
7790,6329,3317.87,JtsLMSxIpp,2022-10-18 08:29:41
7791,7332,5880.28,eaToiyPALF,2021-05-25 17:09:42
7792,3662,6637.07,RkZVqPENGy,2021-09-19 19:32:50
7793,5528,1931.32,BwIiUxIyPi,2023-04-15 18:04:22
7794,8635,3648.47,AatTjgkUMq,2021-09-04 03:07:18
7795,2552,4714.24,iLXswtFwPM,2020-02-12 16:22:32
7796,3035,6227.69,LpbbNJAagu,2022-03-13 04:22:26
7797,4324,6793.65,EYpHdFNrck,2020-08-29 02:14:29
7798,8171,3826.47,aabQkHCoFh,2020-06-21 05:18:14
7799,411,8837.1,IMxBMDvfYn,2021-10-17 16:04:34
7800,3642,3111.62,xlJsHQQUuS,2022-03-26 05:43:38
7801,6686,9115.32,uPxwDbTXtP,2023-04-21 19:03:10
7802,3377,2434.82,AdkYiCnHpj,2023-07-29 20:53:54
7803,5362,6668.55,riOrFtvJgW,2020-07-08 13:03:45
7804,5173,5950.77,RkZHuGCBem,2022-06-07 13:26:27
7805,1625,7197.67,ehvUTnculf,2020-08-14 03:01:38
7806,5783,2850.49,dviHZTNYuv,2020-02-22 13:56:01
7807,7832,8576.06,ixZrGwDFqN,2022-10-23 16:31:53
7808,4769,4988.11,UJhoZZvYxT,2023-10-26 09:30:15
7809,6306,3972.37,BXWeDpQhhZ,2022-02-27 16:32:10
7810,4523,3898.21,CEvQjqSlmc,2021-10-21 19:30:59
7811,7335,9346.72,IaNWTYPaYd,2021-07-05 06:53:50
7812,3412,4628.06,FsMawPGYvL,2020-01-16 21:54:44
7813,7467,6477.99,UzmuxDIUqz,2021-10-10 04:40:45
7814,3671,1075.3,bpoMnhtnWp,2022-04-06 17:19:52
7815,1482,2872.03,ReQRYkoGKu,2020-05-09 12:34:23
7816,4903,8408.56,SklMhpDFsS,2022-04-21 14:44:53
7817,6287,2996.61,YPKkyaWfID,2020-11-17 17:42:21
7818,3881,9758.12,juueqxffhu,2020-05-19 03:30:52
7819,9151,3814.48,DheSAcOnWE,2022-08-30 00:52:29
7820,9172,4265.79,lqbgMkkNab,2021-10-11 10:08:07
7821,3286,6448.67,DYSKTnyZAK,2023-09-19 18:19:04
7822,5778,9198.96,GhTsaYvsDY,2021-06-03 08:33:01
7823,507,1169.23,FdFueCElrK,2020-05-29 22:50:21
7824,7463,8209.63,fBMNBVEscE,2021-04-20 17:14:16
7825,7522,6317.38,MoKmDgnBwr,2020-01-01 11:43:27
7826,7889,2082.81,NwrIpRqfzl,2021-01-08 04:25:57
7827,5019,7774.37,FXWLENzHxK,2023-04-28 07:09:20
7828,9306,4919.73,HMzpNavDiC,2023-01-10 13:25:10
7829,8436,1875.01,XhKSWNYoZp,2022-09-12 13:28:39
7830,2318,3836.97,NHYeZtZxgR,2020-04-21 02:46:47
7831,5978,7890.11,yevSlpSpsB,2020-07-15 20:18:12
7832,5232,7197.66,woGuOGiwQZ,2023-02-19 23:37:29
7833,818,8894.17,VeMJIfRpMA,2023-12-03 22:06:57
7834,2601,3592.07,mQDdunAhSd,2023-07-18 12:16:55
7835,6775,7901.5,ZSImJmyKvA,2020-10-27 08:49:26
7836,859,1637.19,PqOqWZmwXf,2023-05-21 10:10:11
7837,4658,4754.15,KNToQueJrO,2020-08-15 09:24:23
7838,7055,2034.96,KbmPEfhskg,2022-02-26 22:50:07
7839,3670,8807.33,TRZZSKCxwU,2022-11-03 17:32:53
7840,3137,3370.38,nWjSysBtEl,2022-02-24 10:06:52
7841,5514,7097.93,NMGhugxjev,2021-09-18 20:56:10
7842,8012,8037.15,QCLSpJctLE,2023-06-01 04:33:16
7843,3266,994.89,loIjTjhLHO,2021-10-11 10:11:39
7844,8618,8007.75,GhOyoDPTfA,2022-05-31 09:48:45
7845,6152,7017.34,XNRZZXlwhW,2022-04-12 07:03:12
7846,6212,6097.83,rmwlVnznkK,2023-02-14 02:24:24
7847,3856,8179.03,aYPmXQNJfO,2023-03-19 17:10:12
7848,1725,7869.92,hiROzTkzvC,2020-07-25 22:21:19
7849,5947,6267.29,JNPWWCDQjq,2023-05-19 12:51:34
7850,6287,914.24,RvksBlBmfd,2023-04-08 13:48:05
7851,3388,553.16,JgvfXEhvFi,2022-03-03 22:00:09
7852,2645,3688.79,hkMCbSeQEU,2022-05-15 11:02:56
7853,5735,7459.69,pPBdAJfobm,2023-07-14 07:58:37
7854,9656,3143.26,ahSvxPMCLr,2020-10-21 14:37:09
7855,4589,2415.44,pXeJmInDyh,2022-06-29 21:05:49
7856,4155,8999.35,UqPUdCaMTs,2020-06-14 16:52:11
7857,3460,1266.2,gANxWMLLeI,2022-03-05 16:43:01
7858,8106,6844.31,TPCuGlsTcT,2021-03-10 14:09:48
7859,2703,8104.34,pbqhfgaUKQ,2020-06-19 03:32:32
7860,4088,5965.07,WQsqhHalIt,2023-08-29 18:03:35
7861,3669,9328.72,mvSVqZWSQF,2020-03-17 16:11:38
7862,1047,4611.81,UecFXumnRJ,2021-08-06 23:29:07
7863,2210,7337.23,FnSZEHRQaT,2021-04-29 22:35:43
7864,5883,2467.6,BwLSfRGCJf,2023-01-27 04:42:59
7865,4356,7371.57,vdHaFRInkt,2020-02-08 05:34:15
7866,4000,9317.21,DbuaQCJpmO,2020-09-03 15:26:41
7867,4463,3971.94,JRwFeKJelX,2022-01-26 03:51:48
7868,4387,4927.9,CeXQaopSWF,2023-03-20 13:27:44
7869,1912,9174.9,yGxMIUddtR,2021-01-11 18:42:57
7870,8228,5914.6,kKozsDogTB,2023-11-10 19:56:24
7871,9060,3444.1,auuJsOtCEo,2023-03-19 02:31:01
7872,6556,3578.37,DKeiRNUVrO,2022-05-13 23:00:40
7873,1926,6139.95,OroixRmQur,2020-02-16 07:54:19
7874,5076,2100.07,WtCZkPelLV,2020-05-24 16:28:13
7875,6142,4215.97,VaOCBsmpBT,2020-12-09 16:13:29
7876,7397,5027.1,yJpOwGtDJl,2023-12-21 07:14:19
7877,8054,2300.51,JlaKdUsvzD,2021-09-06 13:52:40
7878,6587,5780.01,qXKffRukex,2022-08-23 10:27:23
7879,9572,3720.99,QDgrYuscBF,2020-08-19 05:01:00
7880,8389,5134.7,wpVhfwaynu,2023-06-17 10:29:16
7881,8539,4468.18,vWGVmpgMoN,2021-01-05 17:16:19
7882,5882,4401.62,yJYZeIualw,2023-03-12 01:56:40
7883,5227,8169.64,wbHWvHlbkB,2021-04-20 03:28:34
7884,4502,6806.54,OxrisUJtng,2023-03-11 18:53:16
7885,2451,4785.65,GtSrfNAJWi,2021-08-23 21:46:55
7886,3039,6315.62,XpbyFkUwvt,2020-09-05 18:25:02
7887,2071,8316.25,OaPlHScxeO,2022-10-17 05:41:30
7888,6109,5192.02,JHkgsWhzAO,2020-11-28 03:56:32
7889,3470,1607.49,tEOqDjaWDA,2021-09-11 12:33:24
7890,1497,5813.49,oUQvwnToGL,2023-03-12 10:10:09
7891,3283,834.65,nIgWJnGHDI,2022-11-03 21:41:52
7892,9640,6519.07,zVzvqMsYZV,2020-08-16 03:35:19
7893,8459,6777.42,ADIWzcFJMR,2023-02-21 19:22:04
7894,1971,6251.11,LhrPCmxFqL,2021-01-29 06:12:01
7895,4834,2337.25,tBJBerpQZi,2020-03-06 11:12:28
7896,547,2721.67,InbZXSCEjN,2021-03-09 05:45:34
7897,7397,4743.02,aXPThCaMui,2022-07-20 14:10:46
7898,6456,3278.5,xJJzgYveca,2022-05-07 06:44:34
7899,5249,7814.68,FbIPKLcqzw,2023-06-04 19:40:54
7900,6060,6258.22,HXyLwNwqMW,2023-08-31 05:07:25
7901,9129,7763.34,wsgcaGUKlM,2021-06-05 05:39:44
7902,307,4878.48,vHDYdghTdw,2023-01-17 04:48:59
7903,6749,122.0,FAdkeCwVrs,2022-04-24 17:42:57
7904,8620,9009.62,IrpfVUIsfb,2022-05-14 20:32:23
7905,5256,5407.09,FQImMmFtMq,2023-01-03 02:42:39
7906,3627,5489.05,NXAMOTHnhV,2022-10-23 19:12:51
7907,4273,5366.16,ZBqoVlfQPe,2022-09-07 11:01:11
7908,2269,4871.02,pDhoEUwSFR,2021-01-22 09:09:01
7909,6617,3128.66,xBmgeXkrFL,2023-08-13 02:41:09
7910,2083,4285.2,LVRmelcPpn,2022-12-11 20:55:50
7911,2302,3431.12,nwmNnImhaP,2020-01-14 02:29:07
7912,1648,7270.04,gDxYMcRiUc,2022-05-19 21:14:16
7913,6304,8504.45,BHJbIBAcwD,2022-07-26 18:02:09
7914,7501,1202.68,uVDpbScRql,2022-06-10 00:32:05
7915,2549,4721.78,PudyRQDxRS,2023-12-10 02:59:01
7916,6645,4222.57,QhOCKBrzwb,2023-10-08 22:16:35
7917,6755,5889.09,DXsUOGPPrp,2022-01-20 21:10:09
7918,1137,7948.18,yanyWTWXSm,2022-02-11 05:36:45
7919,3599,8310.06,dpAsXQKHVh,2020-06-07 13:27:19
7920,1577,2622.54,sXAumIxnAL,2023-11-17 13:57:14
7921,3621,8822.49,YlsBFbffDh,2022-05-14 04:20:06
7922,4828,7901.25,ddRrvaBCNw,2020-08-08 16:05:01
7923,3696,5102.76,FpKQLfHhoV,2023-12-24 03:43:59
7924,6771,9050.13,ZFeroUVSMT,2021-05-01 22:37:28
7925,2430,4973.72,raGgxqfcio,2022-07-13 03:54:49
7926,8494,2909.66,XLDDSXtFUO,2022-01-09 02:57:13
7927,7088,5279.89,VurXwpeRBN,2023-05-21 10:08:20
7928,5264,8500.84,DbnywVCbUb,2023-07-09 14:50:02
7929,8145,3470.33,CXcNYntWNd,2022-09-15 18:07:17
7930,4037,2276.37,QjezaWhYua,2023-07-28 11:23:23
7931,8236,7921.81,eHytAHmzoY,2020-02-09 02:06:41
7932,4722,5802.92,AueSUzeraJ,2022-07-11 16:28:14
7933,3950,5189.5,fuLwVNpnFJ,2023-05-15 11:38:43
7934,8296,5122.69,BYLCwpAFCC,2021-06-22 15:25:26
7935,4003,5885.96,QpYBMYEkOG,2021-09-20 02:33:11
7936,6248,3169.1,rjpkwvQCbT,2020-07-24 09:06:50
7937,5310,4677.61,dquTHjvBpQ,2023-01-20 13:38:03
7938,7352,7965.41,eybjtwUkiJ,2023-12-30 07:40:44
7939,8205,5619.0,HomkpokKzR,2021-09-20 04:26:00
7940,9518,4343.24,CIzZhuYAoo,2022-07-17 08:58:38
7941,4049,5541.93,MDtFTTOlbS,2021-05-23 18:53:15
7942,5852,1058.67,aQeskhyLJF,2023-04-21 19:08:34
7943,9593,4602.38,WslXGBdsSq,2020-04-25 23:02:48
7944,5576,4965.11,QyfMWgxsSY,2021-05-28 00:20:37
7945,2479,5479.87,WejqEBdDMm,2021-07-16 01:51:15
7946,8867,868.4,CFkPSByERv,2020-02-18 17:15:38
7947,6469,7190.58,rAVPOSIePF,2021-08-15 13:52:34
7948,5159,4569.61,aWegHqUOmN,2022-06-13 21:02:39
7949,6536,833.57,ieViqzceTw,2022-08-14 14:00:22
7950,2981,5146.17,KmdUiJeBWA,2022-04-02 14:54:47
7951,4782,1080.75,eLmjVGosHS,2023-03-22 01:24:01
7952,3153,1267.31,BZsiKSNKGI,2020-11-29 19:56:20
7953,2953,8624.08,VPssYqhrMh,2020-05-25 13:31:26
7954,3396,6668.49,oDgeGDYRBY,2022-12-11 19:26:57
7955,8547,7827.21,uujVMEVtaS,2022-10-19 07:54:24
7956,5641,3360.82,yCXrvEjaPX,2023-11-06 02:13:58
7957,8194,7076.32,pjZbqnczwk,2021-05-05 23:13:54
7958,1146,96.68,jXnxDzkhBO,2020-02-07 18:11:26
7959,3231,6743.36,AOXUoqvQzt,2023-09-25 06:09:57
7960,3482,5730.97,DKOqoCLiRE,2020-01-12 22:57:01
7961,4751,6063.01,IqMXYUWkrE,2023-04-28 03:24:26
7962,4805,7325.26,zFhFhiMdhA,2020-04-14 23:26:16
7963,6181,4967.13,HQHgCJCrLa,2023-08-16 00:27:51
7964,8181,5727.91,KDCvXcrhAk,2022-01-25 16:37:38
7965,9535,6916.46,RktJYsTetZ,2023-07-21 20:56:34
7966,6125,2973.09,oQezEYDLqS,2020-11-12 15:59:02
7967,6558,4773.82,PlJAgeuazL,2020-04-26 20:44:14
7968,5849,2753.12,TzrJBMOWwu,2020-04-13 14:19:29
7969,620,4510.59,pGzTDVmnXq,2023-01-05 21:29:12
7970,9228,6171.71,zkueHulGVr,2021-10-20 06:38:08
7971,1574,5463.72,YYnUAwEXTO,2023-04-09 06:01:22
7972,6045,3632.18,kRNWrXBYzY,2021-05-22 23:02:50
7973,2680,4685.1,abmDYyHSUg,2023-07-07 14:27:07
7974,1511,6439.74,ifLNHhYRwr,2023-04-23 18:17:01
7975,7053,6833.98,vyAOEontCB,2022-09-01 02:58:35
7976,6855,2608.27,TYyKuTbbES,2022-12-12 02:08:44
7977,7423,738.84,uVEIpNFWXK,2021-10-08 21:39:17
7978,2362,2777.3,JWgstfzgUl,2021-07-22 15:29:07
7979,7404,3114.55,SRDKgEejpZ,2023-06-27 13:13:47
7980,7092,6790.34,eZNNhppGwG,2020-03-11 11:24:40
7981,7812,3128.68,txgoYrLBRz,2021-02-02 02:23:53
7982,5294,1044.78,gtXUzUiCIK,2020-07-25 18:48:51
7983,1666,281.88,BZcHjRTBbG,2022-07-16 04:52:46
7984,7305,1640.08,eqTkeQVMrB,2023-03-08 21:47:44
7985,1333,3182.54,mDvnTUchZv,2020-04-12 07:50:52
7986,517,4845.12,PODzmrdwZO,2022-04-20 16:04:17
7987,6795,1344.88,qCWtBXNrwq,2020-09-24 15:32:35
7988,6372,1020.62,DvQSzNGhmI,2022-05-17 06:06:54
7989,5750,1778.18,FMEdcLsbrw,2020-02-16 21:08:44
7990,7130,3077.89,IcTPffNBmT,2021-09-17 04:50:30
7991,5217,6374.67,JOovKZNHwH,2020-10-29 12:07:33
7992,8148,8672.98,ioKQVMrHpT,2021-01-22 13:35:41
7993,1727,7206.93,rFvUShvvQR,2022-05-04 10:26:40
7994,4732,3244.06,RaYCpNTHZg,2020-05-01 09:57:30
7995,5780,6253.83,gwgXLhSrIs,2021-07-06 11:29:54
7996,5161,3662.46,xFGbkvJfye,2020-09-24 06:40:23
7997,6557,4158.64,ZGfSIftndM,2021-04-20 00:39:39
7998,8263,7878.77,MNrJUNVEFZ,2020-05-29 23:06:30
7999,3347,1597.56,syHakXwExi,2021-11-17 21:32:55
8000,6764,3935.54,jZwNPBlIkO,2021-10-05 20:25:19
8001,6162,4310.65,uToHPjdiGm,2022-06-05 20:00:14
8002,5729,8306.77,giJVrpDUGX,2023-04-25 02:43:44
8003,3729,3224.24,zeTAIszIHZ,2023-08-30 05:06:38
8004,6447,9930.76,lDSxLFwkMt,2023-02-17 23:51:13
8005,4031,2002.99,TkxkVbgYPf,2020-08-06 23:07:42
8006,3419,3631.03,gRxANvErYb,2020-01-13 20:32:00
8007,7127,5291.27,zfKgBKEMKX,2022-03-09 18:02:48
8008,5461,1895.83,RaoIiiVmXi,2023-05-14 02:05:33
8009,9061,2829.26,EpIznaDUgn,2020-06-24 20:33:46
8010,8361,4393.61,jnjNyvlBiH,2022-09-19 06:21:30
8011,8747,8340.3,WXHgovdupc,2020-11-10 03:07:00
8012,7009,4809.14,xiaFpdIdTE,2021-06-12 13:15:41
8013,6210,8993.92,CaKODsjIqD,2022-09-13 14:25:46
8014,8586,8051.48,BCfEKZSdrq,2022-07-26 02:43:14
8015,8873,4152.01,neqgJuOhUG,2022-12-18 21:51:06
8016,5340,4074.15,ETzWXnwACL,2022-01-24 08:28:41
8017,4497,6294.36,FyhvEMXLzB,2021-05-30 08:59:08
8018,6708,8759.14,fKdQzAOumB,2020-05-01 02:09:52
8019,5004,5960.48,wdVJfZHurA,2021-08-08 01:15:20
8020,7836,7158.59,lPplGxpiAE,2023-06-17 06:15:40
8021,7361,8879.17,tCeHXybIPc,2021-10-22 17:03:05
8022,3783,4859.48,xACqqpaXxa,2022-04-07 18:06:11
8023,2274,2979.96,iWHQgJrQRs,2020-01-11 19:12:33
8024,1884,6058.29,WGmcrBbMxK,2022-09-10 06:49:30
8025,3517,4861.11,IeleZpYEbF,2021-03-20 11:28:48
8026,8487,3642.61,OylFKCPKnX,2023-08-21 14:35:22
8027,2397,2662.72,vEtETBNuoq,2020-02-18 16:15:55
8028,6585,5398.4,OsogegYJea,2023-01-29 07:39:01
8029,1152,2876.33,GKjcjcfTYc,2023-12-18 16:42:19
8030,8291,6708.66,andcJTlqPy,2020-04-02 21:06:37
8031,8545,3466.01,drCqEoNMMZ,2021-11-20 10:30:49
8032,8532,3391.69,lWsaswuFCb,2021-07-23 12:49:22
8033,3673,5732.24,mJeoJDsPWu,2022-06-04 06:28:59
8034,7381,3284.19,rgoFvYiCAE,2021-02-17 03:47:38
8035,2837,7521.66,dwyNFEeCWR,2022-10-11 05:38:19
8036,2538,8179.83,kldscPuBxt,2023-05-21 03:05:09
8037,6561,1725.76,OnjDUxgRAj,2022-03-12 06:26:05
8038,4924,4258.33,DZqfhyBgBQ,2022-04-20 05:17:35
8039,3097,7855.81,XGPIgUUJcI,2021-09-22 07:10:02
8040,951,4068.9,eRyMFpiWVh,2023-12-03 19:08:30
8041,5237,2932.13,nICiLmgneq,2020-10-12 22:13:16
8042,6530,4145.65,vFCiELzTaI,2022-05-30 17:11:36
8043,9164,2992.15,lioXExMgYD,2021-03-13 11:34:39
8044,3080,3751.17,OidLAyDHLN,2022-07-18 23:47:19
8045,924,2704.03,OyxmKivulc,2023-07-05 01:52:27
8046,4513,2568.62,SqkhzqTluv,2020-02-20 04:19:47
8047,2479,7943.0,VQCeixnyAx,2021-06-02 20:12:26
8048,6318,5557.84,kyssEwzMDv,2020-06-27 21:27:47
8049,5524,7836.63,GUUYAAwQiU,2020-12-01 14:00:04
8050,3914,4915.22,JVyMLNwLiN,2022-06-14 21:00:26
8051,3170,8119.79,xWEhQHZAcC,2020-02-22 11:25:48
8052,6682,1053.32,uYUDLxVnTX,2022-01-18 18:33:42
8053,3489,3220.98,XaGWLkAkkh,2023-01-11 15:13:40
8054,5419,1949.03,JHGkWMylRJ,2021-11-14 01:14:06
8055,3874,5455.47,wKizGaCpbK,2022-04-06 06:53:15
8056,618,6541.41,fCPcLwUjBT,2022-01-31 15:07:23
8057,3911,6694.29,miEUEwTent,2021-08-22 13:04:35
8058,8534,5545.09,BYJnGXwyCW,2021-04-28 11:20:56
8059,8553,3090.32,gIiIPOfXJG,2023-09-27 08:59:26
8060,890,2605.81,lIXIqkUffO,2022-05-15 06:39:28
8061,4359,1218.51,XhTeBKrOmG,2020-03-13 07:26:43
8062,4834,5979.41,JJVTBjyYtA,2021-03-21 02:25:42
8063,4659,5005.41,MsfidPYqQD,2022-11-07 15:45:17
8064,1973,1841.73,CSbMidfgld,2022-09-28 11:35:07
8065,3990,5701.71,vUOMqsPVTD,2020-07-10 01:42:34
8066,3602,1201.03,NHmmjAOkjq,2020-11-08 19:01:26
8067,7101,3962.64,rlClvWuwyk,2022-10-22 18:41:06
8068,1241,3622.44,YNSWMXqkNG,2021-08-25 19:52:28
8069,7314,2702.25,WXuRIndOOc,2021-09-03 07:00:30
8070,3732,9548.95,PqseCCqEyS,2021-03-10 00:27:35
8071,7197,6410.41,YUSfzTexLV,2022-08-10 01:29:08
8072,5076,5632.53,zKyEmxhLzp,2023-01-02 20:18:21
8073,1688,7206.92,QlvanYTuOM,2021-11-25 08:33:42
8074,3739,5087.74,DUxhIihqpo,2023-11-27 18:10:06
8075,7719,9265.47,NIBBFmIQyJ,2023-11-15 02:03:10
8076,5834,8731.63,reHHIKlSLh,2023-04-22 09:30:05
8077,6888,964.48,HHLtzcnWUC,2020-04-06 07:21:05
8078,4396,8420.28,gEbZYcMjPR,2020-08-23 20:54:05
8079,8686,1981.49,rXqzobcEQW,2020-12-28 06:15:58
8080,7178,5268.41,JWtnRSNbAf,2022-06-26 11:15:10
8081,4822,2794.15,SRvpXlCYgx,2021-11-04 23:20:50
8082,5363,1518.63,ErdevjHLzR,2022-09-14 16:32:34
8083,7825,3622.91,JNMYDoFNXc,2023-04-24 06:57:10
8084,5993,3186.22,hinFMIeNVP,2022-05-03 06:27:34
8085,4892,9042.74,MruttCyUQT,2020-02-17 09:38:14
8086,4211,6911.89,qHyzeEPtBS,2022-01-29 07:06:02
8087,6367,6505.58,CemrlonNRG,2020-07-02 11:06:12
8088,4805,6758.73,PIrmDFqxuq,2023-04-04 20:30:29
8089,7547,3438.46,fGkRlEnYxg,2020-05-01 23:08:50
8090,3116,5592.85,eePHZVErHX,2023-01-22 23:34:44
8091,3613,3783.04,BCRLXzoXgb,2020-02-10 16:01:17
8092,8060,1342.84,qSZiLltfEe,2020-01-01 15:16:21
8093,2806,2511.04,VlGLSUwOXj,2022-07-06 11:15:27
8094,3616,9018.54,ghkUtpXSPt,2023-06-08 21:52:40
8095,4233,7061.9,KiktzmKMxq,2022-09-23 14:02:00
8096,4424,2877.9,txevSVuaEC,2023-05-04 17:22:24
8097,1810,4348.64,GfiwWUlfxH,2020-10-07 03:58:57
8098,8087,8236.7,sEUDoSOzYD,2022-10-10 15:57:21
8099,2857,2447.87,KQBUmvLhTZ,2020-05-19 18:55:08
8100,7845,9349.1,NOUQCvDmlN,2022-09-23 20:01:04
8101,1897,4984.86,azmIatyxLV,2021-10-31 02:27:16
8102,1850,7780.38,BEXmuGZBwt,2022-12-14 08:48:46
8103,4987,2228.83,RKpwAwsxDo,2022-05-20 04:29:46
8104,5434,1759.74,MgJrlVKqBK,2020-03-23 22:44:13
8105,6501,3913.69,iVRnJeLGiP,2023-01-30 03:54:11
8106,4502,6313.36,cTyKtkeEdd,2022-09-12 02:11:13
8107,959,5821.9,zlLkThFGtK,2022-10-12 04:39:10
8108,4506,4150.18,aNycmgFByN,2023-12-22 04:59:48
8109,2143,5038.3,VsGPjtcAxT,2022-02-02 16:28:44
8110,1381,8763.05,ximPaTdkdR,2022-11-09 15:23:24
8111,2811,7860.03,ErnOwRvvmp,2023-12-25 08:48:18
8112,3091,4722.47,OhpoNGkAZk,2020-10-24 21:44:00
8113,3709,5332.5,DFUXLqZLJB,2021-09-09 20:29:17
